"611672","10000376"
"611701","10466792"
"611711","10947560"
"611713","10990328"
"611731","15662308"
"611762","16190960"
"611775","16913492"
"611791","17465915"
"611794","17465939"
"611845","10000376"
"611902","16332136"
"611952","17117935"
"611980","17336817"
"612002","17433996"
"612004","17435942"
"612009","17437156"
"612019","17439596"
"612088","10000376"
"612097","10000376"
"612127","15680420"
"612153","16577745"
"612213","16899150"
"612216","16909474"
"612217","16921296"
"612259","17210751"
"612309","17060692"
"612321","15714997"
"612338","10183207"
"612371","10183207"
"612373","10183207"
"612382","10183207"
"612457","17372672"
"612487","15063502"
"612492","16139614"
"612527","16519244"
"612558","17037963"
"612581","16204634"
"612596","17414752"
"612600","16812403"
"612628","16299875"
"612643","16180716"
"612665","15937463"
"612668","15937463"
"612688","16971378"
"612710","16968892"
"612735","16923174"
"612737","17419208"
"612783","10407733"
"612786","16647406"
"612828","16699347"
"612881","17385883"
"612887","16196494"
"612902","16203276"
"612927","17289947"
"612936","16058239"
"612960","16641505"
"612971","17102124"
"612989","15765997"
"613031","15995235"
"613064","16735377"
"613104","17394189"
"613144","16974693"
"613150","17430087"
"613162","17429190"
"613171","17405775"
"613226","17234639"
"613247","15751641"
"613251","15751641"
"613258","17246506"
"613259","17246506"
"613270","17415643"
"613312","17395967"
"613333","17369877"
"613335","17369877"
"613339","17365523"
"613342","16627702"
"613362","17211889"
"613371","16624144"
"613474","16612918"
"613496","17311782"
"613497","16992861"
"613499","15017756"
"613508","17364125"
"613511","17364125"
"613515","16773878"
"613568","16109222"
"613586","16615570"
"613602","17361564"
"613652","16625843"
"613718","17439864"
"613734","15724609"
"613738","17190522"
"613762","17456525"
"613801","17473105"
"613811","17474669"
"613866","17123063"
"613892","17370711"
"613896","17370711"
"613911","17370711"
"613919","10262527"
"613934","11067368"
"613954","15711078"
"613957","15722066"
"614039","17333654"
"614044","17341628"
"614059","17364680"
"614076","17376030"
"614096","17376213"
"614108","17376228"
"614138","17376860"
"614148","17377442"
"614157","17377449"
"614196","17377907"
"614225","17384881"
"614236","17387348"
"614244","17388994"
"614247","17388994"
"614251","17388994"
