"101","800"
"16706","118959"
"4111","122921"
"16706","123223"
"16706","123431"
"125","235860"
"3324","262204"
"3735","310757"
"537","320696"
"537","320701"
"537","320706"
"4241","347556"
"160","478001"
"69","487137"
"154767","494675"
"268","504872"
"93479","534196"
"93479","534588"
"93479","534850"
"93479","534863"
"93479","534869"
"93479","534887"
"93479","534941"
"93479","534947"
"93479","534959"
"93479","534977"
"93479","535025"
"93479","535043"
"93479","535086"
"93479","535275"
"10000376","611678"
"10000376","611798"
"17060692","612311"
"10183207","612376"
"17455603","614298"
"17464962","614673"
"16913718","614694"
"10000376","614721"
"15766270","614866"
"17104745","614991"
"17104745","614992"
"17122513","614995"
"17139549","614997"
"17222208","615012"
"17346641","615018"
"17419482","615026"
"17442484","615045"
"17364290","615105"
"17144425","616772"
"17119965","616959"
"17107846","616965"
"16717527","617096"
"16598646","617109"
"16281486","617278"
"17419047","617331"
"16785839","617472"
"16643747","617846"
"16661690","617856"
"17358552","618627"
"15891066","618756"
"15903099","618757"
"17340162","619339"
"16042215","620379"
"16618860","620403"
"17245822","620421"
"17391090","620422"
"15963601","620776"
"16603262","621255"
"16021908","621536"
"16968791","621750"
"10491200","622180"
"11083629","622183"
"15688444","622255"
"17340162","623003"
"15562091","623327"
"16893406","623731"
"16699157","624073"
"10271018","624364"
"16907624","625388"
"16658583","625723"
"15495437","625810"
"15613612","625840"
"17367433","626000"
"17463377","626111"
"16646653","626159"
"11097719","626172"
"10454370","626183"
"15871027","626235"
"16167929","626250"
"17434681","626260"
"17076958","626520"
"17076958","626521"
"16854917","626602"
"16026038","626761"
"17213741","627006"
"17248499","627015"
"17402401","627120"
"17409833","627258"
"17352868","627277"
"17203075","627278"
"16190639","627495"
"16552708","627503"
"17360653","627554"
"11255955","627606"
"15605672","627653"
"11255955","627670"
"16816333","627731"
"17125757","627738"
"16700244","627742"
"17346483","627749"
"16769314","627752"
"17417585","627759"
"15754414","627761"
"16769314","627769"
"17455181","627775"
"17352868","627782"
"15821832","627866"
"17333142","627869"
"17339120","627900"
"16777006","627973"
"16777006","628038"
"10930745","628051"
"11148364","628052"
"15071625","628066"
